systemName;region;route;banner;abbrev;city;root;altRouteNames
roymtn;NY;RoyMtnRoy;;;Royal Mountain - Royal;ny.roymtnroy;
roymtn;NY;RoyMtnWilWay;;;Royal Mountain - Wilbury Way;ny.roymtnwilway;
roymtn;NY;RoyMtnCha;;;Royal Mountain - Challenge;ny.roymtncha;
roymtn;NY;RoyMtnChaAcc;;;Royal Mountain - Challenge Access;ny.roymtnchaacc;
roymtn;NY;RoyMtnQue;;;Royal Mountain - Queen;ny.roymtnque;
roymtn;NY;RoyMtnKni;;;Royal Mountain - Knight;ny.roymtnkni;
roymtn;NY;RoyMtnHadLift;;;Royal Mountain - Hadley Lift;ny.roymtnhadlift;
roymtn;NY;RoyMtnKenLift;;;Royal Mountain - Kennedy Lift;ny.roymtnkenlift;
